id,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,yr_sold,sale_type,saleprice,tot_baths,tot_sf,bsmt_fin_sf,bsmt_pct_fin
2487,RM,70.0,9100,Reg,Lvl,Inside,Gtl,Sawyer,Duplex,1Story,5,5,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,396.0,1728.0,GasA,TA,Y,0,1728,6,2,TA,10,Typ,0,no value,Detchd,Unf,504.0,TA,TA,Y,0,0,0,0,0,2006,ConLI,125000,3.0,3456.0,1332.0,77.08333333333334
1304,RM,50.0,6000,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,6,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,620.0,928.0,GasA,Gd,Y,0,928,3,1,TA,5,Typ,0,no value,Attchd,Fin,288.0,TA,TA,Y,0,0,0,0,0,2008,WD ,112500,1.0,1856.0,308.0,33.189655172413794
2112,RL,78.0,9316,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,879.0,879.0,GasA,Ex,Y,0,1795,3,1,Gd,7,Typ,0,no value,Attchd,RFn,578.0,TA,TA,Y,164,111,0,0,0,2007,WD ,191000,2.5,2674.0,0.0,0.0
1244,RL,75.0,9464,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,6,7,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,510.0,1080.0,GasA,Gd,Y,0,1080,3,1,TA,5,Typ,0,no value,Attchd,Unf,288.0,TA,TA,Y,0,0,0,0,130,2008,WD ,136000,1.0,2160.0,570.0,52.77777777777778
843,RL,80.0,10400,Reg,Lvl,Corner,Gtl,CollgCr,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,Unf,866.0,866.0,GasA,Ex,Y,0,1779,3,1,Gd,6,Typ,0,no value,Attchd,RFn,546.0,TA,TA,Y,198,36,0,0,0,2009,WD ,197900,2.5,2645.0,0.0,0.0
2689,RM,59.0,5310,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1.5Fin,6,8,1910,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Unf,Unf,485.0,485.0,GasA,Gd,Y,0,1635,2,1,Gd,5,Typ,0,no value,Attchd,Unf,255.0,Fa,TA,Y,394,0,0,0,0,2006,WD ,117000,1.0,2120.0,0.0,0.0
2753,RL,64.0,7406,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,515.0,1199.0,GasA,Ex,Y,0,1220,2,1,Gd,6,Typ,0,no value,Attchd,RFn,632.0,TA,TA,Y,105,54,0,0,0,2006,New,194000,3.0,2419.0,684.0,57.04753961634695
1169,FV,68.0,4538,IR1,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,9,5,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,306.0,1310.0,GasA,Ex,Y,0,1310,1,1,Gd,5,Typ,1,TA,Attchd,RFn,545.0,TA,TA,Y,277,45,0,0,0,2008,WD ,285000,2.5,2620.0,1004.0,76.6412213740458
1376,RL,62.0,10106,Reg,Lvl,Inside,Gtl,Edwards,2fmCon,1.5Fin,5,7,1940,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,Rec,112.0,644.0,GasA,Gd,Y,0,1355,4,2,TA,6,Typ,0,no value,no value,no value,0.0,no value,no value,Y,140,0,0,0,0,2008,WD ,127500,3.0,1999.0,532.0,82.6086956521739
2503,RL,68.0,13346,IR1,Lvl,CulDSac,Gtl,NoRidge,1Fam,2Story,7,5,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,367.0,1095.0,GasA,Ex,Y,0,2295,4,1,Gd,9,Typ,1,TA,Attchd,RFn,590.0,TA,TA,Y,0,40,0,0,0,2006,WD ,268000,3.5,3390.0,728.0,66.48401826484019
1987,RM,57.0,9639,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,4,8,1900,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,1075.0,1075.0,GasA,Ex,Y,0,1798,4,1,TA,7,Typ,0,no value,Detchd,Unf,342.0,TA,TA,N,0,0,160,0,0,2007,WD ,137000,2.5,2873.0,0.0,0.0
1190,RL,68.0,15387,IR1,Lvl,CulDSac,Gtl,NWAmes,1Fam,1Story,7,7,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,723.0,1620.0,GasA,Ex,Y,0,1620,4,1,Gd,8,Typ,1,Gd,Attchd,Unf,578.0,TA,TA,Y,0,62,192,0,0,2008,WD ,215000,2.0,3240.0,897.0,55.37037037037037
1930,RL,75.0,10050,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1955,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,928.0,1216.0,GasA,TA,Y,0,1216,3,1,TA,5,Typ,0,no value,Attchd,RFn,336.0,TA,TA,Y,0,0,0,0,0,2007,WD ,129500,2.0,2432.0,288.0,23.684210526315784
2677,RM,68.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,4,1936,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,896.0,896.0,GasA,Gd,Y,0,1344,3,1,TA,7,Typ,0,no value,Detchd,Unf,240.0,Fa,TA,Y,200,114,0,0,0,2006,WD ,115000,1.0,2240.0,0.0,0.0
1256,RL,45.0,7506,Reg,Lvl,Corner,Gtl,OldTown,1Fam,1.5Fin,5,8,1925,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,747.0,747.0,GasA,TA,Y,0,1159,3,1,TA,5,Typ,0,no value,Detchd,Unf,288.0,Fa,TA,N,84,0,96,0,0,2008,WD ,114000,1.0,1906.0,0.0,0.0
2484,RH,68.0,8900,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,4,4,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,0.0,1056.0,GasA,TA,Y,0,1056,2,1,TA,5,Typ,0,no value,Detchd,Unf,384.0,TA,TA,Y,0,42,0,0,0,2006,WD ,107000,2.0,2112.0,1056.0,100.0
1253,RL,80.0,8480,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1.5Fin,5,5,1947,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,390.0,832.0,GasA,TA,Y,0,1216,2,1,TA,6,Typ,0,no value,Detchd,Unf,336.0,TA,TA,Y,158,0,102,0,0,2008,COD,118500,1.0,2048.0,442.0,53.125
1337,RM,50.0,6000,Reg,Lvl,Corner,Gtl,BrkSide,1Fam,1.5Fin,6,7,1929,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,862.0,862.0,GasA,TA,Y,0,1158,3,1,TA,5,Typ,1,Gd,BuiltIn,RFn,208.0,TA,TA,Y,0,0,112,0,0,2008,WD ,120000,1.0,2020.0,0.0,0.0
1788,RL,74.0,8847,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,769.0,1538.0,GasA,Ex,Y,0,1538,3,1,Gd,7,Typ,0,no value,Attchd,RFn,484.0,TA,TA,Y,146,40,0,0,0,2007,WD ,260000,3.0,3076.0,769.0,50.0
141,RL,68.0,8050,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,125.0,1143.0,GasA,TA,Y,0,1143,3,1,TA,6,Typ,0,no value,Attchd,RFn,308.0,TA,TA,Y,0,0,0,0,0,2010,WD ,136000,2.0,2286.0,1018.0,89.06386701662292
1669,RL,70.0,8294,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,5,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,858.0,858.0,GasA,TA,Y,0,872,3,1,TA,5,Typ,0,no value,Detchd,Unf,480.0,TA,TA,Y,0,0,0,0,0,2007,WD ,123000,1.0,1730.0,0.0,0.0
1366,RM,68.0,7920,IR1,Lvl,Inside,Gtl,IDOTRR,1Fam,1.5Fin,6,7,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,319.0,319.0,GasA,TA,Y,0,1406,3,1,Fa,6,Typ,0,no value,no value,no value,0.0,no value,no value,N,0,144,0,0,0,2008,WD ,89500,1.0,1725.0,0.0,0.0
52,RL,100.0,18494,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,1Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1324.0,1324.0,GasA,Ex,Y,0,1324,3,1,Gd,6,Typ,0,no value,Attchd,Fin,430.0,TA,TA,Y,36,23,0,0,0,2010,WD ,199500,2.0,2648.0,0.0,0.0
1380,RL,68.0,7162,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,7,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,Unf,876.0,876.0,GasA,TA,Y,0,904,3,1,TA,6,Typ,0,no value,Attchd,Unf,408.0,TA,TA,Y,0,0,0,0,0,2008,WD ,109900,1.0,1780.0,0.0,0.0
919,RL,53.0,10918,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,2Story,7,9,1926,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,Unf,1276.0,1276.0,GasA,Ex,Y,0,2080,3,1,Gd,9,Typ,2,Gd,Detchd,Unf,282.0,TA,TA,Y,0,0,0,0,145,2009,WD ,234000,1.5,3356.0,0.0,0.0
2804,RM,37.0,4435,Reg,Lvl,Inside,Gtl,CollgCr,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,186.0,848.0,GasA,Ex,Y,0,848,1,1,Gd,3,Typ,1,Gd,Attchd,RFn,420.0,TA,TA,Y,140,0,0,0,0,2006,WD ,155900,2.0,1696.0,662.0,78.06603773584906
782,RL,68.0,11250,Reg,Lvl,Inside,Gtl,ClearCr,1Fam,1.5Fin,4,5,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,1104.0,1104.0,GasA,Ex,Y,0,1788,5,1,TA,8,Min2,2,TA,Attchd,Unf,304.0,TA,TA,Y,120,0,0,0,0,2009,WD ,161500,2.0,2892.0,0.0,0.0
956,RL,68.0,14375,IR1,Lvl,CulDSac,Gtl,Timber,1Fam,SLvl,6,6,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,354.0,819.0,GasA,Gd,Y,0,1344,3,1,Gd,7,Typ,1,Gd,Basment,RFn,525.0,TA,TA,Y,0,118,0,0,233,2009,COD,137500,1.5,2163.0,465.0,56.776556776556774
187,RM,100.0,9045,Reg,Lvl,Inside,Gtl,OldTown,2fmCon,2Story,5,3,1910,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,Unf,840.0,840.0,Grav,Fa,N,0,2256,4,2,Fa,12,Typ,0,no value,no value,no value,0.0,no value,no value,N,0,18,18,0,0,2010,WD ,76500,2.0,3096.0,0.0,0.0
2074,RL,97.0,10029,IR1,Lvl,Corner,Gtl,ClearCr,1Fam,2Story,6,5,1988,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,320.0,1151.0,GasA,TA,Y,0,2060,4,1,TA,8,Typ,1,TA,Attchd,Unf,521.0,TA,TA,Y,0,228,0,0,192,2007,WD ,211000,3.0,3211.0,831.0,72.19808861859252
1039,RH,34.0,4060,Reg,Lvl,Inside,Gtl,NAmes,TwnhsE,1Story,6,5,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1139.0,1405.0,GasA,Ex,Y,0,1337,2,1,Gd,5,Typ,0,no value,Attchd,Fin,511.0,TA,TA,Y,144,68,0,0,0,2008,COD,181000,3.0,2742.0,266.0,18.93238434163701
1210,RL,82.0,9020,Reg,Lvl,Inside,Gtl,NAmes,1Fam,SLvl,6,7,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,276.0,1127.0,GasA,TA,Y,0,1165,3,1,TA,6,Typ,0,no value,Attchd,RFn,490.0,Gd,Gd,Y,0,129,0,0,0,2008,WD ,174900,2.5,2292.0,851.0,75.51020408163265
2710,RL,96.0,11777,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,SLvl,5,6,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,TA,TA,CBlock,TA,TA,Av,LwQ,ALQ,285.0,1164.0,GasA,Ex,Y,0,1320,3,1,TA,6,Typ,2,Fa,Attchd,RFn,564.0,TA,TA,Y,160,68,240,0,0,2006,WD ,164500,2.0,2484.0,879.0,75.51546391752578
44,RL,70.0,10171,IR1,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1515.0,1517.0,GasA,Ex,Y,0,1535,3,1,Gd,7,Typ,0,no value,Attchd,RFn,532.0,TA,TA,Y,0,0,0,0,0,2010,WD ,214000,2.0,3052.0,2.0,0.13183915622939635
1026,RL,80.0,10400,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,6,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,280.0,TA,TA,CBlock,Gd,TA,Mn,Unf,Unf,738.0,738.0,GasA,TA,Y,0,2044,3,1,TA,7,Min1,1,TA,Attchd,Unf,489.0,TA,TA,Y,28,73,0,0,0,2008,WD ,185000,2.5,2782.0,0.0,0.0
1343,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,4,7,1929,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,Unf,624.0,704.0,GasA,Ex,Y,0,1136,2,1,TA,6,Typ,0,no value,Detchd,Unf,336.0,TA,TA,Y,0,365,80,0,0,2008,WD ,123000,1.5,1840.0,80.0,11.363636363636365
2248,RL,68.0,12150,IR1,Bnk,CulDSac,Gtl,Mitchel,1Fam,SFoyer,6,6,1979,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,0.0,1001.0,GasA,TA,Y,0,1299,2,1,Gd,5,Typ,1,Po,BuiltIn,RFn,486.0,TA,TA,Y,84,0,222,0,0,2007,WD ,183500,3.0,2300.0,1001.0,100.0
1849,FV,24.0,2645,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,8,5,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,776.0,776.0,GasA,Ex,Y,0,1441,2,1,Gd,5,Typ,0,no value,Detchd,Unf,492.0,TA,TA,Y,206,0,0,0,0,2007,WD ,174000,2.5,2217.0,0.0,0.0
2076,RL,68.0,22692,IR1,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,5,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,486.0,1073.0,GasA,TA,Y,0,1630,3,1,TA,6,Mod,1,TA,Detchd,Unf,649.0,TA,TA,P,0,64,0,0,0,2007,COD,130000,2.0,2703.0,587.0,54.70643056849953
2641,RM,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,7,7,1925,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,Unf,712.0,728.0,GasA,Ex,Y,0,1641,3,1,Ex,6,Typ,1,Gd,Detchd,Unf,546.0,Fa,TA,Y,0,0,234,0,0,2006,WD ,178000,2.0,2369.0,16.0,2.197802197802201
5,RL,74.0,13830,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,5,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,137.0,928.0,GasA,Gd,Y,0,1629,3,1,TA,6,Typ,1,TA,Attchd,Fin,482.0,TA,TA,Y,212,34,0,0,0,2010,WD ,189900,2.5,2557.0,791.0,85.23706896551724
878,RM,68.0,4435,Reg,Lvl,Inside,Gtl,CollgCr,TwnhsE,1Story,6,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,163.0,848.0,GasA,Ex,Y,0,848,1,1,Gd,4,Typ,0,no value,Attchd,Fin,420.0,TA,TA,Y,140,0,0,0,0,2009,WD ,144000,2.0,1696.0,685.0,80.77830188679245
1548,RM,68.0,5890,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1Story,6,8,1930,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,278.0,816.0,GasA,Ex,Y,0,816,2,1,TA,5,Typ,0,no value,Detchd,Unf,432.0,TA,TA,Y,0,0,96,0,0,2008,WD ,120500,1.0,1632.0,538.0,65.93137254901961
841,RL,112.0,10859,Reg,Lvl,Corner,Gtl,CollgCr,1Fam,1Story,5,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1097.0,1097.0,GasA,Ex,Y,0,1097,3,1,TA,6,Typ,0,no value,Attchd,Unf,672.0,TA,TA,Y,392,64,0,0,0,2009,WD ,145000,1.5,2194.0,0.0,0.0
1621,RL,41.0,5330,Reg,Lvl,Inside,Gtl,StoneBr,TwnhsE,1Story,8,5,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,298.0,1494.0,GasA,Ex,Y,0,1652,2,1,Ex,6,Typ,0,no value,Attchd,RFn,499.0,TA,TA,Y,96,48,0,0,0,2007,WD ,251000,3.0,3146.0,1196.0,80.05354752342704
218,RL,72.0,10778,Reg,Lvl,Inside,Gtl,Sawyer,Duplex,1Story,4,5,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1768.0,1768.0,GasA,TA,N,0,1768,4,2,TA,8,Typ,0,no value,no value,no value,0.0,no value,no value,Y,0,0,0,0,0,2010,WD ,136500,2.0,3536.0,0.0,0.0
1504,RL,74.0,6845,Reg,Lvl,Inside,Gtl,Edwards,Duplex,1Story,4,5,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,TA,TA,Slab,no value,no value,no value,no value,no value,0.0,0.0,GasA,TA,N,0,1152,2,2,TA,6,Typ,0,no value,no value,no value,0.0,no value,no value,N,0,0,0,0,0,2008,WD ,82500,2.0,1152.0,0.0,0.0
946,I (all),109.0,21780,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,2,4,1910,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,no value,no value,no value,no value,no value,0.0,0.0,GasA,TA,N,0,810,1,1,TA,4,Min1,0,no value,Detchd,Unf,280.0,TA,TA,N,119,24,0,0,0,2009,ConLD,57625,1.0,810.0,0.0,0.0
455,RL,80.0,10307,IR1,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,474.0,1350.0,GasA,Ex,Y,0,1358,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,484.0,TA,TA,Y,192,26,0,0,0,2009,WD ,212500,3.0,2708.0,876.0,64.88888888888889
2906,RM,32.0,4500,Reg,Lvl,FR2,Gtl,Mitchel,Twnhs,1Story,6,5,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,319.0,1216.0,GasA,Ex,Y,0,1216,2,1,TA,5,Typ,0,no value,Attchd,Unf,402.0,TA,TA,Y,0,125,0,0,0,2006,WD ,164000,3.0,2432.0,897.0,73.76644736842105
2878,RM,75.0,9060,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1.5Fin,6,5,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,967.0,967.0,GasA,Gd,Y,0,1638,4,1,Gd,6,Typ,0,no value,Detchd,Unf,384.0,TA,TA,Y,0,21,0,0,0,2006,WD ,139000,2.0,2605.0,0.0,0.0
1173,FV,24.0,2160,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,7,5,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,90.0,600.0,GasA,Ex,Y,0,1252,2,1,Gd,4,Typ,0,no value,Detchd,Unf,462.0,TA,TA,Y,0,48,0,0,0,2008,WD ,160000,3.5,1852.0,510.0,85.0
985,RL,70.0,7669,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,SFoyer,5,6,1992,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,LwQ,0.0,828.0,GasA,TA,Y,0,883,2,1,TA,5,Typ,1,Fa,Detchd,Unf,698.0,TA,TA,Y,100,32,0,0,0,2009,WD ,149000,2.0,1711.0,828.0,100.0
975,RL,62.0,9858,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,1Story,5,6,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,354.0,864.0,GasA,TA,Y,0,874,3,1,TA,5,Typ,0,no value,Attchd,RFn,288.0,TA,TA,Y,33,0,0,0,0,2009,WD ,130000,2.0,1738.0,510.0,59.02777777777778
202,RM,50.0,10300,IR1,Bnk,Inside,Gtl,OldTown,1Fam,2Story,7,6,1921,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,576.0,576.0,GasA,Gd,Y,0,1710,3,1,TA,9,Typ,0,no value,Detchd,Unf,480.0,TA,TA,Y,12,11,64,0,0,2010,WD ,140000,2.0,2286.0,0.0,0.0
528,FV,65.0,8125,Reg,Lvl,Corner,Gtl,Somerst,1Fam,1Story,8,5,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,288.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1836.0,1836.0,GasA,Ex,Y,0,1836,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,517.0,TA,TA,Y,0,175,0,0,0,2009,New,264500,2.0,3672.0,0.0,0.0
2579,RL,69.0,14850,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,197.0,1092.0,GasA,TA,Y,0,1092,2,1,TA,6,Typ,1,TA,Attchd,Fin,299.0,TA,TA,Y,268,0,0,0,122,2006,WD ,141000,2.0,2184.0,895.0,81.95970695970696
1841,FV,35.0,4274,IR1,Lvl,Inside,Gtl,Somerst,TwnhsE,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,135.0,1241.0,GasA,Ex,Y,0,1241,1,1,Gd,4,Typ,0,no value,Attchd,Fin,569.0,TA,TA,Y,0,116,0,0,0,2007,New,199900,2.5,2482.0,1106.0,89.12167606768735
591,RL,80.0,9650,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,664.0,1350.0,GasA,TA,Y,0,1334,2,1,TA,6,Typ,1,TA,Attchd,RFn,630.0,TA,TA,Y,0,16,0,0,0,2009,WD ,167900,2.5,2684.0,686.0,50.81481481481481
1897,RL,68.0,14585,IR1,Lvl,CulDSac,Gtl,NAmes,1Fam,1Story,6,6,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,331.0,1144.0,GasA,Ex,Y,0,1429,3,1,Gd,7,Typ,2,Gd,Attchd,Unf,572.0,TA,TA,Y,216,110,0,0,0,2007,WD ,181900,1.5,2573.0,813.0,71.06643356643356
70,FV,75.0,9000,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,488.0,1566.0,GasA,Ex,Y,0,1566,3,1,Gd,7,Typ,0,no value,Attchd,RFn,750.0,TA,TA,Y,144,168,0,0,0,2010,WD ,262500,3.0,3132.0,1078.0,68.83780332056195
590,RL,68.0,13774,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,7,1977,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,476.0,908.0,GasA,Ex,Y,0,2288,4,1,Gd,8,Typ,2,TA,Attchd,RFn,520.0,TA,TA,Y,321,72,0,0,156,2009,WD ,230000,2.0,3196.0,432.0,47.57709251101322
1172,FV,50.0,5119,IR1,Lvl,CulDSac,Gtl,Somerst,TwnhsE,1Story,9,5,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,460.0,1698.0,GasA,Ex,Y,0,1709,2,1,Gd,5,Typ,1,TA,Attchd,Fin,506.0,TA,TA,Y,97,65,0,0,0,2008,CWD,328900,3.0,3407.0,1238.0,72.9093050647821
